,Date,DateFloat,FutureValue
377,2019-02-24 20:05:34.672433,1.551038734672433e+18,145.85916334499387
378,2019-02-25 20:05:34.672433,1.551125134672433e+18,145.89109658187175
379,2019-02-26 20:05:34.672433,1.551211534672433e+18,145.92302981874963
380,2019-02-27 20:05:34.672433,1.551297934672433e+18,145.9549630556275
381,2019-02-28 20:05:34.672433,1.551384334672433e+18,145.98689629250538
382,2019-03-01 20:05:34.672433,1.551470734672433e+18,146.01882952938337
383,2019-03-02 20:05:34.672433,1.551557134672433e+18,146.05076276626124
384,2019-03-03 20:05:34.672433,1.551643534672433e+18,146.08269600313912
385,2019-03-04 20:05:34.672433,1.551729934672433e+18,146.114629240017
386,2019-03-05 20:05:34.672433,1.551816334672433e+18,146.14656247689487
387,2019-03-06 20:05:34.672433,1.551902734672433e+18,146.17849571377275
388,2019-03-07 20:05:34.672433,1.551989134672433e+18,146.21042895065062
389,2019-03-08 20:05:34.672433,1.552075534672433e+18,146.2423621875285
390,2019-03-09 20:05:34.672433,1.552161934672433e+18,146.27429542440638
391,2019-03-10 20:05:34.672433,1.552248334672433e+18,146.30622866128425
392,2019-03-11 20:05:34.672433,1.552334734672433e+18,146.33816189816213
393,2019-03-12 20:05:34.672433,1.552421134672433e+18,146.37009513504
394,2019-03-13 20:05:34.672433,1.552507534672433e+18,146.40202837191788
395,2019-03-14 20:05:34.672433,1.552593934672433e+18,146.43396160879576
396,2019-03-15 20:05:34.672433,1.552680334672433e+18,146.46589484567363
397,2019-03-16 20:05:34.672433,1.552766734672433e+18,146.4978280825515
398,2019-03-17 20:05:34.672433,1.552853134672433e+18,146.52976131942938
399,2019-03-18 20:05:34.672433,1.552939534672433e+18,146.56169455630737
400,2019-03-19 20:05:34.672433,1.553025934672433e+18,146.59362779318525
401,2019-03-20 20:05:34.672433,1.553112334672433e+18,146.62556103006312
402,2019-03-21 20:05:34.672433,1.553198734672433e+18,146.657494266941
403,2019-03-22 20:05:34.672433,1.553285134672433e+18,146.68942750381888
404,2019-03-23 20:05:34.672433,1.553371534672433e+18,146.72136074069675
405,2019-03-24 20:05:34.672433,1.553457934672433e+18,146.75329397757463
406,2019-03-25 20:05:34.672433,1.553544334672433e+18,146.7852272144525
407,2019-03-26 20:05:34.672433,1.553630734672433e+18,146.81716045133038
408,2019-03-27 20:05:34.672433,1.553717134672433e+18,146.84909368820826
409,2019-03-28 20:05:34.672433,1.553803534672433e+18,146.88102692508613
410,2019-03-29 20:05:34.672433,1.553889934672433e+18,146.912960161964
411,2019-03-30 20:05:34.672433,1.553976334672433e+18,146.94489339884188
412,2019-03-31 20:05:34.672433,1.554062734672433e+18,146.97682663571976
413,2019-04-01 20:05:34.672433,1.554149134672433e+18,147.00875987259764
414,2019-04-02 20:05:34.672433,1.554235534672433e+18,147.0406931094755
415,2019-04-03 20:05:34.672433,1.554321934672433e+18,147.0726263463534
416,2019-04-04 20:05:34.672433,1.554408334672433e+18,147.10455958323138
417,2019-04-05 20:05:34.672433,1.554494734672433e+18,147.13649282010925
418,2019-04-06 20:05:34.672433,1.554581134672433e+18,147.16842605698713
419,2019-04-07 20:05:34.672433,1.554667534672433e+18,147.200359293865
420,2019-04-08 20:05:34.672433,1.554753934672433e+18,147.23229253074288
421,2019-04-09 20:05:34.672433,1.554840334672433e+18,147.26422576762076
422,2019-04-10 20:05:34.672433,1.554926734672433e+18,147.29615900449863
423,2019-04-11 20:05:34.672433,1.555013134672433e+18,147.3280922413765
424,2019-04-12 20:05:34.672433,1.555099534672433e+18,147.36002547825439
425,2019-04-13 20:05:34.672433,1.555185934672433e+18,147.39195871513226
426,2019-04-14 20:05:34.672433,1.555272334672433e+18,147.42389195201014
427,2019-04-15 20:05:34.672433,1.555358734672433e+18,147.455825188888
428,2019-04-16 20:05:34.672433,1.555445134672433e+18,147.4877584257659
429,2019-04-17 20:05:34.672433,1.555531534672433e+18,147.51969166264377
430,2019-04-18 20:05:34.672433,1.555617934672433e+18,147.55162489952164
431,2019-04-19 20:05:34.672433,1.555704334672433e+18,147.58355813639952
432,2019-04-20 20:05:34.672433,1.555790734672433e+18,147.6154913732774
433,2019-04-21 20:05:34.672433,1.555877134672433e+18,147.64742461015538
434,2019-04-22 20:05:34.672433,1.555963534672433e+18,147.67935784703326
435,2019-04-23 20:05:34.672433,1.556049934672433e+18,147.71129108391114
436,2019-04-24 20:05:34.672433,1.556136334672433e+18,147.743224320789
437,2019-04-25 20:05:34.672433,1.556222734672433e+18,147.7751575576669
438,2019-04-26 20:05:34.672433,1.556309134672433e+18,147.80709079454476
439,2019-04-27 20:05:34.672433,1.556395534672433e+18,147.83902403142264
440,2019-04-28 20:05:34.672433,1.556481934672433e+18,147.87095726830051
441,2019-04-29 20:05:34.672433,1.556568334672433e+18,147.9028905051784
442,2019-04-30 20:05:34.672433,1.556654734672433e+18,147.93482374205627
443,2019-05-01 20:05:34.672433,1.556741134672433e+18,147.96675697893414
444,2019-05-02 20:05:34.672433,1.556827534672433e+18,147.99869021581202
445,2019-05-03 20:05:34.672433,1.556913934672433e+18,148.0306234526899
446,2019-05-04 20:05:34.672433,1.557000334672433e+18,148.06255668956777
447,2019-05-05 20:05:34.672433,1.557086734672433e+18,148.09448992644565
448,2019-05-06 20:05:34.672433,1.557173134672433e+18,148.12642316332352
449,2019-05-07 20:05:34.672433,1.557259534672433e+18,148.1583564002014
